order_id,order_date,product_id,warehouse_id,quantity_ordered,quantity_fulfilled,unit_price
ORD003084,2025-06-04,PROD004,WH002,23,23,58666.09
ORD003085,2025-06-04,PROD005,WH003,25,25,40860.68
ORD003086,2025-06-04,PROD006,WH003,10,10,163300.96
ORD003087,2025-06-04,PROD007,WH003,15,15,48610.5
ORD003088,2025-06-04,PROD008,WH003,14,14,25229.57
ORD003089,2025-06-04,PROD009,WH004,31,31,17073.05
ORD003090,2025-06-04,PROD010,WH001,500,287,12020.32
ORD003091,2025-06-04,PROD011,WH001,48,48,5015.29
ORD003092,2025-06-04,PROD012,WH001,24,24,30629.41
ORD003093,2025-06-04,PROD013,WH004,588,401,2562.4
ORD003094,2025-06-04,PROD014,WH004,103,103,3418.7
ORD003095,2025-06-04,PROD015,WH004,30,30,21086.65
ORD003096,2025-06-04,PROD016,WH004,16,16,34853.55
ORD003097,2025-06-04,PROD017,WH003,38,38,13204.14
ORD003098,2025-06-04,PROD018,WH003,41,41,37801.32
ORD003099,2025-06-04,PROD019,WH001,7,7,185315.51
ORD003100,2025-06-04,PROD020,WH001,13,13,97680.86
ORD003101,2025-06-05,PROD001,WH001,10,10,245819.2
ORD003102,2025-06-05,PROD002,WH001,10,10,408676.02
ORD003103,2025-06-05,PROD003,WH002,19,19,126415.55
ORD003104,2025-06-05,PROD004,WH002,15,15,56743.42
ORD003105,2025-06-05,PROD005,WH003,31,31,38852.67
ORD003106,2025-06-05,PROD006,WH003,7,7,168865.79
ORD003107,2025-06-05,PROD007,WH003,15,15,48214.69
ORD003108,2025-06-05,PROD008,WH003,33,33,24279.98
ORD003109,2025-06-05,PROD009,WH004,43,43,17502.19
ORD003110,2025-06-05,PROD010,WH001,32,32,11994.38
ORD003111,2025-06-05,PROD011,WH001,81,81,4992.76
ORD003112,2025-06-05,PROD012,WH001,23,23,30217.65
ORD003113,2025-06-05,PROD013,WH004,123,123,2426.19
ORD003114,2025-06-05,PROD014,WH004,61,61,3514.52
ORD003115,2025-06-05,PROD015,WH004,20,20,21163.15
ORD003116,2025-06-05,PROD016,WH004,23,23,33585.79
ORD003117,2025-06-05,PROD017,WH003,35,35,13683.75
ORD003118,2025-06-05,PROD018,WH003,48,48,37720.54
ORD003119,2025-06-05,PROD019,WH001,7,7,192482.61
ORD003120,2025-06-05,PROD020,WH001,9,9,97862.95
ORD003121,2025-06-06,PROD001,WH001,7,7,245957.25
ORD003122,2025-06-06,PROD002,WH001,5,5,419334.65
ORD003123,2025-06-06,PROD003,WH002,12,12,122379.7
ORD003124,2025-06-06,PROD004,WH002,31,31,59525.82
ORD003125,2025-06-06,PROD005,WH003,23,23,40138.67
ORD003126,2025-06-06,PROD006,WH003,8,8,166996.33
ORD003127,2025-06-06,PROD007,WH003,12,12,48980.05
ORD003128,2025-06-06,PROD008,WH003,38,38,24375.35
ORD003129,2025-06-06,PROD009,WH004,38,38,16662.67
ORD003130,2025-06-06,PROD010,WH001,43,43,11849.08
ORD003131,2025-06-06,PROD011,WH001,65,65,4993.16
ORD003132,2025-06-06,PROD012,WH001,26,26,29722.9
ORD003133,2025-06-06,PROD013,WH004,101,101,2500.88
ORD003134,2025-06-06,PROD014,WH004,73,73,3434.04
ORD003135,2025-06-06,PROD015,WH004,26,26,21229.51
ORD003136,2025-06-06,PROD016,WH004,31,31,33093.7
ORD003137,2025-06-06,PROD017,WH003,63,63,13387.77
ORD003138,2025-06-06,PROD018,WH003,29,29,37268.2
ORD003139,2025-06-06,PROD019,WH001,9,9,192621.24
ORD003140,2025-06-06,PROD020,WH001,9,9,102301.92
ORD003141,2025-06-07,PROD001,WH001,10,10,233934.52
ORD003142,2025-06-07,PROD002,WH001,3,3,417011.93
ORD003143,2025-06-07,PROD003,WH002,11,11,127967.92
ORD003144,2025-06-07,PROD004,WH002,24,24,59649.42
ORD003145,2025-06-07,PROD005,WH003,51,51,40190.53
ORD003146,2025-06-07,PROD006,WH003,9,9,163291.18
ORD003147,2025-06-07,PROD007,WH003,17,17,47487.28
ORD003148,2025-06-07,PROD008,WH003,20,20,24818.46
ORD003149,2025-06-07,PROD009,WH004,47,47,17114.92
ORD003150,2025-06-07,PROD010,WH001,32,32,11992.97
ORD003151,2025-06-07,PROD011,WH001,20,20,5046.09
ORD003152,2025-06-07,PROD012,WH001,27,27,29170.76
ORD003153,2025-06-07,PROD013,WH004,105,105,2440.88
ORD003154,2025-06-07,PROD014,WH004,96,96,3600.07
ORD003155,2025-06-07,PROD015,WH004,34,34,21624.19
ORD003156,2025-06-07,PROD016,WH004,20,20,34503.18
ORD003157,2025-06-07,PROD017,WH003,43,43,13302.68
ORD003158,2025-06-07,PROD018,WH003,18,18,39033.71
ORD003159,2025-06-07,PROD019,WH001,8,8,186736.21
ORD003160,2025-06-07,PROD020,WH001,13,13,101388.59
ORD003161,2025-06-08,PROD001,WH001,7,7,234459.72
ORD003162,2025-06-08,PROD002,WH001,4,4,413663.05
ORD003163,2025-06-08,PROD003,WH002,11,11,126946.36
ORD003164,2025-06-08,PROD004,WH002,17,17,59251.55
ORD003165,2025-06-08,PROD005,WH003,25,25,40562.33
ORD003166,2025-06-08,PROD006,WH003,11,11,169192.51
ORD003167,2025-06-08,PROD007,WH003,23,23,48060.26
ORD003168,2025-06-08,PROD008,WH003,26,26,25266.14
ORD003169,2025-06-08,PROD009,WH004,45,45,16866.94
ORD003170,2025-06-08,PROD010,WH001,58,58,11647.48
ORD003171,2025-06-08,PROD011,WH001,67,67,5077.01
ORD003172,2025-06-08,PROD012,WH001,19,19,30665.75
ORD003173,2025-06-08,PROD013,WH004,47,47,2451.09
ORD003174,2025-06-08,PROD014,WH004,106,106,3401.01
ORD003175,2025-06-08,PROD015,WH004,26,26,20577.27
ORD003176,2025-06-08,PROD016,WH004,22,22,34806.39
ORD003177,2025-06-08,PROD017,WH003,31,31,13334.36
ORD003178,2025-06-08,PROD018,WH003,42,42,37392.85
ORD003179,2025-06-08,PROD019,WH001,11,11,184466.32
ORD003180,2025-06-08,PROD020,WH001,5,5,98782.33
ORD003181,2025-06-09,PROD001,WH001,5,5,243105.2
ORD003182,2025-06-09,PROD002,WH001,7,7,421293.6
ORD003183,2025-06-09,PROD003,WH002,25,25,123595.56
ORD003184,2025-06-09,PROD004,WH002,11,11,57097.58
ORD003185,2025-06-09,PROD005,WH003,28,28,40931.37
ORD003186,2025-06-09,PROD006,WH003,12,12,168489.8
ORD003187,2025-06-09,PROD007,WH003,19,19,47505.1
ORD003188,2025-06-09,PROD008,WH003,22,22,24353.21
ORD003189,2025-06-09,PROD009,WH004,29,29,17501.83
ORD003190,2025-06-09,PROD010,WH001,55,55,12130.11
ORD003191,2025-06-09,PROD011,WH001,73,73,5127.97
ORD003192,2025-06-09,PROD012,WH001,209,132,29715.37
ORD003193,2025-06-09,PROD013,WH004,77,77,2522.15
ORD003194,2025-06-09,PROD014,WH004,76,76,3536.64
ORD003195,2025-06-09,PROD015,WH004,17,17,21469.86
ORD003196,2025-06-09,PROD016,WH004,28,28,35005.84
ORD003197,2025-06-09,PROD017,WH003,38,38,13183.02
ORD003198,2025-06-09,PROD018,WH003,34,34,38298.95
ORD003199,2025-06-09,PROD019,WH001,7,7,188135.42
ORD003200,2025-06-09,PROD020,WH001,15,15,101869.95
ORD003201,2025-06-10,PROD001,WH001,7,7,243659.73
ORD003202,2025-06-10,PROD002,WH001,6,6,419655.96
ORD003203,2025-06-10,PROD003,WH002,19,19,123827.77
ORD003204,2025-06-10,PROD004,WH002,18,18,56902.17
ORD003205,2025-06-10,PROD005,WH003,23,23,38852.32
ORD003206,2025-06-10,PROD006,WH003,11,11,162579.52
ORD003207,2025-06-10,PROD007,WH003,16,16,47617.45
ORD003208,2025-06-10,PROD008,WH003,310,162,25669.1
ORD003209,2025-06-10,PROD009,WH004,31,31,16991.2
ORD003210,2025-06-10,PROD010,WH001,53,53,12040.64
ORD003211,2025-06-10,PROD011,WH001,98,98,5114.04
ORD003212,2025-06-10,PROD012,WH001,19,19,30693.13
ORD003213,2025-06-10,PROD013,WH004,76,76,2504.19
ORD003214,2025-06-10,PROD014,WH004,90,90,3418.88
ORD003215,2025-06-10,PROD015,WH004,37,37,20710.85
ORD003216,2025-06-10,PROD016,WH004,20,20,33912.05
ORD003217,2025-06-10,PROD017,WH003,28,28,13703.45
ORD003218,2025-06-10,PROD018,WH003,36,36,38482.63
ORD003219,2025-06-10,PROD019,WH001,8,8,191626.87
ORD003220,2025-06-10,PROD020,WH001,10,10,102281.47
ORD003221,2025-06-11,PROD001,WH001,12,12,244358.11
ORD003222,2025-06-11,PROD002,WH001,5,5,421860.01
ORD003223,2025-06-11,PROD003,WH002,14,14,127918.69
ORD003224,2025-06-11,PROD004,WH002,138,90,56940.88
ORD003225,2025-06-11,PROD005,WH003,29,29,38938.28
ORD003226,2025-06-11,PROD006,WH003,6,6,164153.66
ORD003227,2025-06-11,PROD007,WH003,15,15,48338.41
ORD003228,2025-06-11,PROD008,WH003,27,27,25214.66
ORD003229,2025-06-11,PROD009,WH004,41,41,16762.86
ORD003230,2025-06-11,PROD010,WH001,54,54,12259.11
ORD003231,2025-06-11,PROD011,WH001,31,31,4948.77
ORD003232,2025-06-11,PROD012,WH001,16,16,30754.41
ORD003233,2025-06-11,PROD013,WH004,184,184,2495.74
ORD003234,2025-06-11,PROD014,WH004,60,60,3397.18
ORD003235,2025-06-11,PROD015,WH004,22,22,20574.17
ORD003236,2025-06-11,PROD016,WH004,16,16,33188.73
ORD003237,2025-06-11,PROD017,WH003,81,81,13130.66
ORD003238,2025-06-11,PROD018,WH003,32,32,38487.96
ORD003239,2025-06-11,PROD019,WH001,8,8,186492.4
ORD003240,2025-06-11,PROD020,WH001,3,3,102031.72
ORD003241,2025-06-12,PROD001,WH001,8,8,236608.35
ORD003242,2025-06-12,PROD002,WH001,5,5,398495.25
ORD003243,2025-06-12,PROD003,WH002,15,15,127405.07
ORD003244,2025-06-12,PROD004,WH002,18,18,57882.19
ORD003245,2025-06-12,PROD005,WH003,26,26,40238.81
ORD003246,2025-06-12,PROD006,WH003,9,9,163378.65
ORD003247,2025-06-12,PROD007,WH003,18,18,46692.6
ORD003248,2025-06-12,PROD008,WH003,37,37,24805.27
ORD003249,2025-06-12,PROD009,WH004,38,38,17018.65
ORD003250,2025-06-12,PROD010,WH001,40,40,11648.41
ORD003251,2025-06-12,PROD011,WH001,142,142,5022.29
ORD003252,2025-06-12,PROD012,WH001,16,16,30707.48
ORD003253,2025-06-12,PROD013,WH004,100,100,2457.68
ORD003254,2025-06-12,PROD014,WH004,98,98,3589.62
ORD003255,2025-06-12,PROD015,WH004,22,22,20492.99
ORD003256,2025-06-12,PROD016,WH004,9,9,34663.89
ORD003257,2025-06-12,PROD017,WH003,257,141,13775.66
ORD003258,2025-06-12,PROD018,WH003,38,38,37447.69
ORD003259,2025-06-12,PROD019,WH001,7,7,195219.41
ORD003260,2025-06-12,PROD020,WH001,16,16,99499.59
ORD003261,2025-06-13,PROD001,WH001,116,73,234834.09
ORD003262,2025-06-13,PROD002,WH001,4,4,412256.18
ORD003263,2025-06-13,PROD003,WH002,10,10,128724.61
ORD003264,2025-06-13,PROD004,WH002,29,29,59389.53
ORD003265,2025-06-13,PROD005,WH003,14,14,39468.65
ORD003266,2025-06-13,PROD006,WH003,13,13,165762.17
ORD003267,2025-06-13,PROD007,WH003,22,22,46892.26
ORD003268,2025-06-13,PROD008,WH003,44,44,24942.77
ORD003269,2025-06-13,PROD009,WH004,37,37,17023.53
ORD003270,2025-06-13,PROD010,WH001,51,51,11867.0
ORD003271,2025-06-13,PROD011,WH001,49,49,4995.26
ORD003272,2025-06-13,PROD012,WH001,27,27,30755.89
ORD003273,2025-06-13,PROD013,WH004,159,159,2500.02
ORD003274,2025-06-13,PROD014,WH004,381,246,3569.51
ORD003275,2025-06-13,PROD015,WH004,25,25,20769.91
ORD003276,2025-06-13,PROD016,WH004,18,18,34961.66
ORD003277,2025-06-13,PROD017,WH003,47,47,13170.71
ORD003278,2025-06-13,PROD018,WH003,30,30,38195.14
ORD003279,2025-06-13,PROD019,WH001,6,6,193304.72
ORD003280,2025-06-13,PROD020,WH001,6,6,101884.25
ORD003281,2025-06-14,PROD001,WH001,13,13,235655.25
ORD003282,2025-06-14,PROD002,WH001,5,5,407580.49
ORD003283,2025-06-14,PROD003,WH002,22,22,125931.47
ORD003284,2025-06-14,PROD004,WH002,26,26,57359.27
ORD003285,2025-06-14,PROD005,WH003,25,25,40379.91
ORD003286,2025-06-14,PROD006,WH003,9,9,163799.93
ORD003287,2025-06-14,PROD007,WH003,18,18,47570.5
ORD003288,2025-06-14,PROD008,WH003,29,29,24412.1
ORD003289,2025-06-14,PROD009,WH004,52,52,16530.04
ORD003290,2025-06-14,PROD010,WH001,48,48,12241.4
ORD003291,2025-06-14,PROD011,WH001,94,94,4996.86
ORD003292,2025-06-14,PROD012,WH001,32,32,30113.17
ORD003293,2025-06-14,PROD013,WH004,113,113,2480.83
ORD003294,2025-06-14,PROD014,WH004,50,50,3423.72
ORD003295,2025-06-14,PROD015,WH004,35,35,20936.46
ORD003296,2025-06-14,PROD016,WH004,23,23,33447.07
ORD003297,2025-06-14,PROD017,WH003,47,47,13773.52
ORD003298,2025-06-14,PROD018,WH003,28,28,39109.88
ORD003299,2025-06-14,PROD019,WH001,5,5,194435.7
ORD003300,2025-06-14,PROD020,WH001,19,19,100169.65
ORD003301,2025-06-15,PROD001,WH001,8,8,241845.1
ORD003302,2025-06-15,PROD002,WH001,5,5,421023.81
ORD003303,2025-06-15,PROD003,WH002,18,18,125290.11
ORD003304,2025-06-15,PROD004,WH002,17,17,58482.29
ORD003305,2025-06-15,PROD005,WH003,16,16,40310.15
ORD003306,2025-06-15,PROD006,WH003,12,12,167060.4
ORD003307,2025-06-15,PROD007,WH003,20,20,48404.02
ORD003308,2025-06-15,PROD008,WH003,36,36,25256.06
ORD003309,2025-06-15,PROD009,WH004,42,42,17230.41
ORD003310,2025-06-15,PROD010,WH001,58,58,12222.55
ORD003311,2025-06-15,PROD011,WH001,52,52,4970.92
ORD003312,2025-06-15,PROD012,WH001,27,27,30442.5
ORD003313,2025-06-15,PROD013,WH004,94,94,2440.03
ORD003314,2025-06-15,PROD014,WH004,91,91,3579.0
ORD003315,2025-06-15,PROD015,WH004,32,32,20735.46
ORD003316,2025-06-15,PROD016,WH004,20,20,33803.06
ORD003317,2025-06-15,PROD017,WH003,29,29,13745.92
ORD003318,2025-06-15,PROD018,WH003,34,34,38312.33
ORD003319,2025-06-15,PROD019,WH001,7,7,187818.36
ORD003320,2025-06-15,PROD020,WH001,13,13,98352.39
ORD003321,2025-06-16,PROD001,WH001,59,44,246591.09
ORD003322,2025-06-16,PROD002,WH001,5,5,399859.3
ORD003323,2025-06-16,PROD003,WH002,15,15,121282.51
ORD003324,2025-06-16,PROD004,WH002,15,15,58601.81
ORD003325,2025-06-16,PROD005,WH003,24,24,40274.74
ORD003326,2025-06-16,PROD006,WH003,8,8,167352.38
ORD003327,2025-06-16,PROD007,WH003,16,16,48667.11
ORD003328,2025-06-16,PROD008,WH003,55,55,25544.89
ORD003329,2025-06-16,PROD009,WH004,23,23,17430.55
ORD003330,2025-06-16,PROD010,WH001,32,32,12198.02
ORD003331,2025-06-16,PROD011,WH001,42,42,4919.69
ORD003332,2025-06-16,PROD012,WH001,30,30,29934.29
ORD003333,2025-06-16,PROD013,WH004,77,77,2521.26
ORD003334,2025-06-16,PROD014,WH004,98,98,3508.27
ORD003335,2025-06-16,PROD015,WH004,32,32,20570.21
ORD003336,2025-06-16,PROD016,WH004,25,25,34182.12
ORD003337,2025-06-16,PROD017,WH003,38,38,13813.09
ORD003338,2025-06-16,PROD018,WH003,35,35,37814.22
ORD003339,2025-06-16,PROD019,WH001,11,11,191925.83
ORD003340,2025-06-16,PROD020,WH001,16,16,100695.61
ORD003341,2025-06-17,PROD001,WH001,6,6,238229.42
ORD003342,2025-06-17,PROD002,WH001,6,6,411605.67
ORD003343,2025-06-17,PROD003,WH002,18,18,122826.59
ORD003344,2025-06-17,PROD004,WH002,17,17,58160.45
ORD003345,2025-06-17,PROD005,WH003,13,13,40717.19
ORD003346,2025-06-17,PROD006,WH003,7,7,167563.58
ORD003347,2025-06-17,PROD007,WH003,18,18,47590.91
ORD003348,2025-06-17,PROD008,WH003,33,33,24418.13
ORD003349,2025-06-17,PROD009,WH004,30,30,17305.94
ORD003350,2025-06-17,PROD010,WH001,53,53,11830.83
ORD003351,2025-06-17,PROD011,WH001,66,66,4865.91
ORD003352,2025-06-17,PROD012,WH001,15,15,29901.35
ORD003353,2025-06-17,PROD013,WH004,107,107,2535.92
ORD003354,2025-06-17,PROD014,WH004,76,76,3564.78
ORD003355,2025-06-17,PROD015,WH004,38,38,21607.57
ORD003356,2025-06-17,PROD016,WH004,18,18,33366.39
ORD003357,2025-06-17,PROD017,WH003,41,41,13332.97
ORD003358,2025-06-17,PROD018,WH003,34,34,38249.64
ORD003359,2025-06-17,PROD019,WH001,7,7,193549.32
ORD003360,2025-06-17,PROD020,WH001,11,11,98404.45
ORD003361,2025-06-18,PROD001,WH001,9,9,238702.77
ORD003362,2025-06-18,PROD002,WH001,6,6,407746.66
ORD003363,2025-06-18,PROD003,WH002,16,16,127047.03
ORD003364,2025-06-18,PROD004,WH002,19,19,57098.44
ORD003365,2025-06-18,PROD005,WH003,31,31,41125.02
ORD003366,2025-06-18,PROD006,WH003,10,10,165103.59
ORD003367,2025-06-18,PROD007,WH003,42,42,47372.35
ORD003368,2025-06-18,PROD008,WH003,30,30,24676.43
ORD003369,2025-06-18,PROD009,WH004,45,45,16508.67
ORD003370,2025-06-18,PROD010,WH001,39,39,12138.55
ORD003371,2025-06-18,PROD011,WH001,94,94,5082.78
ORD003372,2025-06-18,PROD012,WH001,25,25,29158.37
ORD003373,2025-06-18,PROD013,WH004,112,112,2512.89
ORD003374,2025-06-18,PROD014,WH004,81,81,3559.15
ORD003375,2025-06-18,PROD015,WH004,21,21,20844.06
ORD003376,2025-06-18,PROD016,WH004,16,16,33862.79
ORD003377,2025-06-18,PROD017,WH003,30,30,13387.92
ORD003378,2025-06-18,PROD018,WH003,34,34,37579.68
ORD003379,2025-06-18,PROD019,WH001,11,11,189899.02
ORD003380,2025-06-18,PROD020,WH001,13,13,97996.6
ORD003381,2025-06-19,PROD001,WH001,6,6,239145.9
ORD003382,2025-06-19,PROD002,WH001,4,4,420868.9
ORD003383,2025-06-19,PROD003,WH002,18,18,121455.52
ORD003384,2025-06-19,PROD004,WH002,11,11,56833.31
ORD003385,2025-06-19,PROD005,WH003,22,22,40666.49
ORD003386,2025-06-19,PROD006,WH003,9,9,161357.37
ORD003387,2025-06-19,PROD007,WH003,17,17,47341.29
ORD003388,2025-06-19,PROD008,WH003,15,15,24932.26
ORD003389,2025-06-19,PROD009,WH004,20,20,17452.03
ORD003390,2025-06-19,PROD010,WH001,45,45,11772.12
ORD003391,2025-06-19,PROD011,WH001,68,68,5126.93
ORD003392,2025-06-19,PROD012,WH001,26,26,30393.34
ORD003393,2025-06-19,PROD013,WH004,111,111,2525.67
ORD003394,2025-06-19,PROD014,WH004,63,63,3546.94
ORD003395,2025-06-19,PROD015,WH004,30,30,20409.37
ORD003396,2025-06-19,PROD016,WH004,18,18,33181.76
ORD003397,2025-06-19,PROD017,WH003,42,42,13366.22
ORD003398,2025-06-19,PROD018,WH003,37,37,37028.65
ORD003399,2025-06-19,PROD019,WH001,6,6,195558.52
ORD003400,2025-06-19,PROD020,WH001,7,7,100482.47
ORD003401,2025-06-20,PROD001,WH001,8,8,239817.75
ORD003402,2025-06-20,PROD002,WH001,7,7,417023.59
ORD003403,2025-06-20,PROD003,WH002,23,23,128577.19
ORD003404,2025-06-20,PROD004,WH002,13,13,59583.85
ORD003405,2025-06-20,PROD005,WH003,31,31,40703.36
ORD003406,2025-06-20,PROD006,WH003,11,11,163784.02
ORD003407,2025-06-20,PROD007,WH003,20,20,46749.96
ORD003408,2025-06-20,PROD008,WH003,12,12,24397.57
ORD003409,2025-06-20,PROD009,WH004,40,40,16491.18
ORD003410,2025-06-20,PROD010,WH001,45,45,11641.37
ORD003411,2025-06-20,PROD011,WH001,93,93,5130.93
ORD003412,2025-06-20,PROD012,WH001,23,23,30768.63
ORD003413,2025-06-20,PROD013,WH004,98,98,2525.13
ORD003414,2025-06-20,PROD014,WH004,114,114,3547.6
ORD003415,2025-06-20,PROD015,WH004,19,19,21016.64
ORD003416,2025-06-20,PROD016,WH004,11,11,33465.2
ORD003417,2025-06-20,PROD017,WH003,38,38,13835.65
ORD003418,2025-06-20,PROD018,WH003,36,36,37493.14
ORD003419,2025-06-20,PROD019,WH001,7,7,192732.25
ORD003420,2025-06-20,PROD020,WH001,12,12,98472.61
ORD003421,2025-06-21,PROD001,WH001,4,4,245330.14
ORD003422,2025-06-21,PROD002,WH001,9,9,413720.49
ORD003423,2025-06-21,PROD003,WH002,20,20,126070.21
ORD003424,2025-06-21,PROD004,WH002,153,94,56598.84
ORD003425,2025-06-21,PROD005,WH003,12,12,39806.73
ORD003426,2025-06-21,PROD006,WH003,12,12,165246.59
ORD003427,2025-06-21,PROD007,WH003,15,15,47406.82
ORD003428,2025-06-21,PROD008,WH003,415,210,25571.46
ORD003429,2025-06-21,PROD009,WH004,39,39,17344.42
ORD003430,2025-06-21,PROD010,WH001,39,39,11995.41
ORD003431,2025-06-21,PROD011,WH001,80,80,4952.01
ORD003432,2025-06-21,PROD012,WH001,26,26,30542.78
ORD003433,2025-06-21,PROD013,WH004,98,98,2454.53
ORD003434,2025-06-21,PROD014,WH004,95,95,3410.02
ORD003435,2025-06-21,PROD015,WH004,41,41,20427.6
ORD003436,2025-06-21,PROD016,WH004,17,17,33058.91
ORD003437,2025-06-21,PROD017,WH003,31,31,13491.0
ORD003438,2025-06-21,PROD018,WH003,35,35,37442.12
ORD003439,2025-06-21,PROD019,WH001,10,10,192170.28
ORD003440,2025-06-21,PROD020,WH001,14,14,100923.35
ORD003441,2025-06-22,PROD001,WH001,7,7,240605.09
ORD003442,2025-06-22,PROD002,WH001,4,4,406379.94
ORD003443,2025-06-22,PROD003,WH002,13,13,127628.42
ORD003444,2025-06-22,PROD004,WH002,21,21,58729.77
ORD003445,2025-06-22,PROD005,WH003,27,27,39451.66
ORD003446,2025-06-22,PROD006,WH003,12,12,165016.72
ORD003447,2025-06-22,PROD007,WH003,18,18,47010.06
ORD003448,2025-06-22,PROD008,WH003,26,26,24743.16
ORD003449,2025-06-22,PROD009,WH004,36,36,17507.08
ORD003450,2025-06-22,PROD010,WH001,55,55,11801.17
ORD003451,2025-06-22,PROD011,WH001,63,63,5059.49
ORD003452,2025-06-22,PROD012,WH001,34,34,29529.15
ORD003453,2025-06-22,PROD013,WH004,109,109,2565.72
ORD003454,2025-06-22,PROD014,WH004,109,109,3460.13
ORD003455,2025-06-22,PROD015,WH004,33,33,20806.83
ORD003456,2025-06-22,PROD016,WH004,17,17,34191.47
ORD003457,2025-06-22,PROD017,WH003,45,45,13571.37
ORD003458,2025-06-22,PROD018,WH003,29,29,38180.29
ORD003459,2025-06-22,PROD019,WH001,8,8,190835.1
ORD003460,2025-06-22,PROD020,WH001,14,14,98873.12
ORD003461,2025-06-23,PROD001,WH001,9,9,239055.51
ORD003462,2025-06-23,PROD002,WH001,2,2,412298.46
ORD003463,2025-06-23,PROD003,WH002,14,14,126284.53
ORD003464,2025-06-23,PROD004,WH002,22,22,57140.89
ORD003465,2025-06-23,PROD005,WH003,33,33,40483.54
ORD003466,2025-06-23,PROD006,WH003,4,4,169190.43
ORD003467,2025-06-23,PROD007,WH003,29,29,48742.83
ORD003468,2025-06-23,PROD008,WH003,25,25,24376.35
ORD003469,2025-06-23,PROD009,WH004,44,44,16968.51
ORD003470,2025-06-23,PROD010,WH001,56,56,11953.39
ORD003471,2025-06-23,PROD011,WH001,59,59,4950.95
ORD003472,2025-06-23,PROD012,WH001,22,22,29984.38
ORD003473,2025-06-23,PROD013,WH004,99,99,2490.95
ORD003474,2025-06-23,PROD014,WH004,75,75,3396.3
ORD003475,2025-06-23,PROD015,WH004,45,45,20668.06
ORD003476,2025-06-23,PROD016,WH004,15,15,33416.12
ORD003477,2025-06-23,PROD017,WH003,33,33,13377.9
ORD003478,2025-06-23,PROD018,WH003,41,41,37257.76
ORD003479,2025-06-23,PROD019,WH001,10,10,185072.94
ORD003480,2025-06-23,PROD020,WH001,15,15,98179.68
ORD003481,2025-06-24,PROD001,WH001,7,7,245100.29
ORD003482,2025-06-24,PROD002,WH001,5,5,417307.17
ORD003483,2025-06-24,PROD003,WH002,11,11,124565.72
ORD003484,2025-06-24,PROD004,WH002,21,21,59314.8
ORD003485,2025-06-24,PROD005,WH003,30,30,39358.4
ORD003486,2025-06-24,PROD006,WH003,12,12,165833.67
ORD003487,2025-06-24,PROD007,WH003,9,9,46971.62
ORD003488,2025-06-24,PROD008,WH003,25,25,25500.1
ORD003489,2025-06-24,PROD009,WH004,39,39,16623.19
ORD003490,2025-06-24,PROD010,WH001,55,55,11662.94
ORD003491,2025-06-24,PROD011,WH001,81,81,4932.03
ORD003492,2025-06-24,PROD012,WH001,27,27,30721.68
ORD003493,2025-06-24,PROD013,WH004,82,82,2444.42
ORD003494,2025-06-24,PROD014,WH004,106,106,3464.44
ORD003495,2025-06-24,PROD015,WH004,49,49,20768.68
ORD003496,2025-06-24,PROD016,WH004,15,15,34615.36
ORD003497,2025-06-24,PROD017,WH003,33,33,13436.44
ORD003498,2025-06-24,PROD018,WH003,48,48,38254.37
ORD003499,2025-06-24,PROD019,WH001,8,8,188909.97
ORD003500,2025-06-24,PROD020,WH001,8,8,100308.74
ORD003501,2025-06-25,PROD001,WH001,6,6,233699.15
ORD003502,2025-06-25,PROD002,WH001,9,9,406901.12
ORD003503,2025-06-25,PROD003,WH002,14,14,127663.29
ORD003504,2025-06-25,PROD004,WH002,25,25,58664.92
ORD003505,2025-06-25,PROD005,WH003,13,13,41156.39
ORD003506,2025-06-25,PROD006,WH003,13,13,167850.4
ORD003507,2025-06-25,PROD007,WH003,22,22,47860.35
ORD003508,2025-06-25,PROD008,WH003,49,49,25264.42
ORD003509,2025-06-25,PROD009,WH004,35,35,17281.43
ORD003510,2025-06-25,PROD010,WH001,48,48,11834.17
ORD003511,2025-06-25,PROD011,WH001,95,95,4868.01
ORD003512,2025-06-25,PROD012,WH001,25,25,29830.53
ORD003513,2025-06-25,PROD013,WH004,90,90,2446.7
ORD003514,2025-06-25,PROD014,WH004,91,91,3453.22
ORD003515,2025-06-25,PROD015,WH004,39,39,21563.03
ORD003516,2025-06-25,PROD016,WH004,14,14,34708.05
ORD003517,2025-06-25,PROD017,WH003,39,39,13574.9
ORD003518,2025-06-25,PROD018,WH003,32,32,37774.87
ORD003519,2025-06-25,PROD019,WH001,7,7,187313.37
ORD003520,2025-06-25,PROD020,WH001,11,11,100428.75
ORD003521,2025-06-26,PROD001,WH001,6,6,240477.51
ORD003522,2025-06-26,PROD002,WH001,9,9,416907.21
ORD003523,2025-06-26,PROD003,WH002,13,13,128210.15
ORD003524,2025-06-26,PROD004,WH002,18,18,57404.7
ORD003525,2025-06-26,PROD005,WH003,9,9,39295.11
ORD003526,2025-06-26,PROD006,WH003,15,15,164037.72
ORD003527,2025-06-26,PROD007,WH003,15,15,47820.12
ORD003528,2025-06-26,PROD008,WH003,25,25,24309.81
ORD003529,2025-06-26,PROD009,WH004,37,37,17368.93
ORD003530,2025-06-26,PROD010,WH001,45,45,12356.83
ORD003531,2025-06-26,PROD011,WH001,73,73,5126.96
ORD003532,2025-06-26,PROD012,WH001,27,27,30649.2
ORD003533,2025-06-26,PROD013,WH004,133,133,2573.89
