date,product_id,warehouse_id,opening_stock,receipts,demand,closing_stock,stockout_units
2025-06-30,PROD012,WH001,260,0,28,232,0
2025-06-30,PROD013,WH004,215,874,184,905,0
2025-06-30,PROD014,WH004,167,620,109,678,0
2025-06-30,PROD015,WH004,163,0,32,131,0
2025-06-30,PROD016,WH004,0,173,23,150,0
2025-06-30,PROD017,WH003,190,0,267,0,77
2025-06-30,PROD018,WH003,165,0,19,146,0
2025-06-30,PROD019,WH001,57,0,5,52,0
2025-06-30,PROD020,WH001,38,0,14,24,0
2025-07-01,PROD001,WH001,27,0,6,21,0
2025-07-01,PROD002,WH001,31,0,6,25,0
2025-07-01,PROD003,WH002,83,0,15,68,0
2025-07-01,PROD004,WH002,105,0,18,87,0
2025-07-01,PROD005,WH003,288,0,36,252,0
2025-07-01,PROD006,WH003,62,0,11,51,0
2025-07-01,PROD007,WH003,60,0,26,34,0
2025-07-01,PROD008,WH003,97,0,15,82,0
2025-07-01,PROD009,WH004,207,0,49,158,0
2025-07-01,PROD010,WH001,220,0,37,183,0
2025-07-01,PROD011,WH001,366,0,59,307,0
2025-07-01,PROD012,WH001,232,0,22,210,0
2025-07-01,PROD013,WH004,905,0,195,710,0
2025-07-01,PROD014,WH004,678,0,85,593,0
2025-07-01,PROD015,WH004,131,0,48,83,0
2025-07-01,PROD016,WH004,150,0,14,136,0
2025-07-01,PROD017,WH003,0,385,46,339,0
2025-07-01,PROD018,WH003,146,0,38,108,0
2025-07-01,PROD019,WH001,52,0,11,41,0
2025-07-01,PROD020,WH001,24,87,7,104,0
2025-07-02,PROD001,WH001,21,61,8,74,0
2025-07-02,PROD002,WH001,25,0,5,20,0
2025-07-02,PROD003,WH002,68,0,20,48,0
2025-07-02,PROD004,WH002,87,0,27,60,0
2025-07-02,PROD005,WH003,252,0,25,227,0
2025-07-02,PROD006,WH003,51,0,8,43,0
2025-07-02,PROD007,WH003,34,145,26,153,0
2025-07-02,PROD008,WH003,82,243,31,294,0
2025-07-02,PROD009,WH004,158,0,50,108,0
2025-07-02,PROD010,WH001,183,0,46,137,0
2025-07-02,PROD011,WH001,307,0,41,266,0
2025-07-02,PROD012,WH001,210,0,23,187,0
2025-07-02,PROD013,WH004,710,0,76,634,0
2025-07-02,PROD014,WH004,593,0,52,541,0
2025-07-02,PROD015,WH004,83,219,36,266,0
2025-07-02,PROD016,WH004,136,0,21,115,0
2025-07-02,PROD017,WH003,339,0,28,311,0
2025-07-02,PROD018,WH003,108,0,28,80,0
2025-07-02,PROD019,WH001,41,0,4,37,0
2025-07-02,PROD020,WH001,104,0,7,97,0
2025-07-03,PROD001,WH001,74,0,8,66,0
2025-07-03,PROD002,WH001,20,0,7,13,0
2025-07-03,PROD003,WH002,48,0,85,0,37
2025-07-03,PROD004,WH002,60,0,24,36,0
2025-07-03,PROD005,WH003,227,0,31,196,0
2025-07-03,PROD006,WH003,43,0,6,37,0
2025-07-03,PROD007,WH003,153,0,11,142,0
2025-07-03,PROD008,WH003,294,0,16,278,0
2025-07-03,PROD009,WH004,108,0,39,69,0
2025-07-03,PROD010,WH001,137,0,41,96,0
2025-07-03,PROD011,WH001,266,0,70,196,0
2025-07-03,PROD012,WH001,187,0,12,175,0
2025-07-03,PROD013,WH004,634,0,94,540,0
2025-07-03,PROD014,WH004,541,0,65,476,0
2025-07-03,PROD015,WH004,266,0,32,234,0
2025-07-03,PROD016,WH004,115,0,29,86,0
2025-07-03,PROD017,WH003,311,0,42,269,0
2025-07-03,PROD018,WH003,80,310,28,362,0
2025-07-03,PROD019,WH001,37,0,7,30,0
2025-07-03,PROD020,WH001,97,0,18,79,0
2025-07-04,PROD001,WH001,66,0,12,54,0
2025-07-04,PROD002,WH001,13,35,7,41,0
2025-07-04,PROD003,WH002,0,114,18,96,0
2025-07-04,PROD004,WH002,36,187,25,198,0
2025-07-04,PROD005,WH003,196,0,30,166,0
2025-07-04,PROD006,WH003,37,0,14,23,0
2025-07-04,PROD007,WH003,142,0,29,113,0
2025-07-04,PROD008,WH003,278,0,26,252,0
2025-07-04,PROD009,WH004,69,205,30,244,0
2025-07-04,PROD010,WH001,96,385,41,440,0
2025-07-04,PROD011,WH001,196,435,83,548,0
2025-07-04,PROD012,WH001,175,0,18,157,0
2025-07-04,PROD013,WH004,540,0,58,482,0
2025-07-04,PROD014,WH004,476,0,80,396,0
2025-07-04,PROD015,WH004,234,0,35,199,0
2025-07-04,PROD016,WH004,86,0,20,66,0
2025-07-04,PROD017,WH003,269,0,44,225,0
2025-07-04,PROD018,WH003,362,0,23,339,0
2025-07-04,PROD019,WH001,30,0,6,24,0
2025-07-04,PROD020,WH001,79,0,13,66,0
2025-07-05,PROD001,WH001,54,0,9,45,0
2025-07-05,PROD002,WH001,41,0,5,36,0
2025-07-05,PROD003,WH002,96,0,12,84,0
2025-07-05,PROD004,WH002,198,0,23,175,0
2025-07-05,PROD005,WH003,166,0,20,146,0
2025-07-05,PROD006,WH003,23,64,10,77,0
2025-07-05,PROD007,WH003,113,0,28,85,0
2025-07-05,PROD008,WH003,252,0,26,226,0
2025-07-05,PROD009,WH004,244,0,29,215,0
2025-07-05,PROD010,WH001,440,0,44,396,0
2025-07-05,PROD011,WH001,548,0,54,494,0
2025-07-05,PROD012,WH001,157,0,24,133,0
2025-07-05,PROD013,WH004,482,0,106,376,0
2025-07-05,PROD014,WH004,396,0,87,309,0
2025-07-05,PROD015,WH004,199,0,27,172,0
2025-07-05,PROD016,WH004,66,0,18,48,0
2025-07-05,PROD017,WH003,225,0,40,185,0
2025-07-05,PROD018,WH003,339,0,35,304,0
2025-07-05,PROD019,WH001,24,0,8,16,0
2025-07-05,PROD020,WH001,66,0,10,56,0
2025-07-06,PROD001,WH001,45,0,10,35,0
2025-07-06,PROD002,WH001,36,0,5,31,0
2025-07-06,PROD003,WH002,84,0,17,67,0
2025-07-06,PROD004,WH002,175,0,24,151,0
2025-07-06,PROD005,WH003,146,0,10,136,0
2025-07-06,PROD006,WH003,77,0,10,67,0
2025-07-06,PROD007,WH003,85,0,14,71,0
2025-07-06,PROD008,WH003,226,0,21,205,0
2025-07-06,PROD009,WH004,215,0,30,185,0
2025-07-06,PROD010,WH001,396,0,56,340,0
2025-07-06,PROD011,WH001,494,0,62,432,0
2025-07-06,PROD012,WH001,133,0,201,0,68
2025-07-06,PROD013,WH004,376,0,127,249,0
2025-07-06,PROD014,WH004,309,0,101,208,0
2025-07-06,PROD015,WH004,172,0,32,140,0
2025-07-06,PROD016,WH004,48,127,14,161,0
2025-07-06,PROD017,WH003,185,0,26,159,0
2025-07-06,PROD018,WH003,304,0,29,275,0
2025-07-06,PROD019,WH001,16,44,8,52,0
2025-07-06,PROD020,WH001,56,0,8,48,0
2025-07-07,PROD001,WH001,35,0,7,28,0
2025-07-07,PROD002,WH001,31,0,4,27,0
2025-07-07,PROD003,WH002,67,0,10,57,0
2025-07-07,PROD004,WH002,151,0,17,134,0
2025-07-07,PROD005,WH003,136,0,19,117,0
2025-07-07,PROD006,WH003,67,0,8,59,0
2025-07-07,PROD007,WH003,71,0,18,53,0
2025-07-07,PROD008,WH003,205,0,24,181,0
2025-07-07,PROD009,WH004,185,0,34,151,0
2025-07-07,PROD010,WH001,340,0,51,289,0
2025-07-07,PROD011,WH001,432,0,73,359,0
2025-07-07,PROD012,WH001,0,192,34,158,0
2025-07-07,PROD013,WH004,249,673,114,808,0
2025-07-07,PROD014,WH004,208,516,101,623,0
2025-07-07,PROD015,WH004,140,0,37,103,0
2025-07-07,PROD016,WH004,161,0,22,139,0
2025-07-07,PROD017,WH003,159,0,36,123,0
2025-07-07,PROD018,WH003,275,0,44,231,0
2025-07-07,PROD019,WH001,52,0,8,44,0
2025-07-07,PROD020,WH001,48,0,9,39,0
2025-07-08,PROD001,WH001,28,0,8,20,0
2025-07-08,PROD002,WH001,27,0,7,20,0
2025-07-08,PROD003,WH002,57,0,14,43,0
2025-07-08,PROD004,WH002,134,0,18,116,0
2025-07-08,PROD005,WH003,117,0,12,105,0
2025-07-08,PROD006,WH003,59,0,13,46,0
2025-07-08,PROD007,WH003,53,120,16,157,0
2025-07-08,PROD008,WH003,181,0,37,144,0
2025-07-08,PROD009,WH004,151,0,32,119,0
2025-07-08,PROD010,WH001,289,0,50,239,0
2025-07-08,PROD011,WH001,359,0,83,276,0
2025-07-08,PROD012,WH001,158,0,13,145,0
2025-07-08,PROD013,WH004,808,0,90,718,0
2025-07-08,PROD014,WH004,623,0,101,522,0
2025-07-08,PROD015,WH004,103,0,33,70,0
2025-07-08,PROD016,WH004,139,0,180,0,41
2025-07-08,PROD017,WH003,123,0,46,77,0
2025-07-08,PROD018,WH003,231,0,18,213,0
2025-07-08,PROD019,WH001,44,0,6,38,0
2025-07-08,PROD020,WH001,39,0,7,32,0
2025-07-09,PROD001,WH001,20,48,9,59,0
2025-07-09,PROD002,WH001,20,0,6,14,0
2025-07-09,PROD003,WH002,43,77,10,110,0
2025-07-09,PROD004,WH002,116,0,21,95,0
2025-07-09,PROD005,WH003,105,0,28,77,0
2025-07-09,PROD006,WH003,46,0,14,32,0
2025-07-09,PROD007,WH003,157,0,20,137,0
2025-07-09,PROD008,WH003,144,0,21,123,0
2025-07-09,PROD009,WH004,119,0,37,82,0
2025-07-09,PROD010,WH001,239,0,34,205,0
2025-07-09,PROD011,WH001,276,0,77,199,0
2025-07-09,PROD012,WH001,145,0,23,122,0
2025-07-09,PROD013,WH004,718,0,94,624,0
2025-07-09,PROD014,WH004,522,0,67,455,0
2025-07-09,PROD015,WH004,70,288,39,319,0
2025-07-09,PROD016,WH004,0,103,20,83,0
2025-07-09,PROD017,WH003,77,357,66,368,0
2025-07-09,PROD018,WH003,213,0,29,184,0
2025-07-09,PROD019,WH001,38,0,8,30,0
2025-07-09,PROD020,WH001,32,72,12,92,0
2025-07-10,PROD001,WH001,59,0,7,52,0
2025-07-10,PROD002,WH001,14,38,5,47,0
2025-07-10,PROD003,WH002,110,0,19,91,0
2025-07-10,PROD004,WH002,95,0,21,74,0
2025-07-10,PROD005,WH003,77,0,15,62,0
2025-07-10,PROD006,WH003,32,0,8,24,0
2025-07-10,PROD007,WH003,137,0,9,128,0
2025-07-10,PROD008,WH003,123,0,28,95,0
2025-07-10,PROD009,WH004,82,270,32,320,0
2025-07-10,PROD010,WH001,205,0,64,141,0
2025-07-10,PROD011,WH001,199,402,65,536,0
2025-07-10,PROD012,WH001,122,0,26,96,0
2025-07-10,PROD013,WH004,624,0,91,533,0
2025-07-10,PROD014,WH004,455,0,60,395,0
2025-07-10,PROD015,WH004,319,0,21,298,0
2025-07-10,PROD016,WH004,83,0,18,65,0
2025-07-10,PROD017,WH003,368,0,38,330,0
2025-07-10,PROD018,WH003,184,0,36,148,0
2025-07-10,PROD019,WH001,30,0,7,23,0
2025-07-10,PROD020,WH001,92,0,10,82,0
2025-07-11,PROD001,WH001,52,0,5,47,0
2025-07-11,PROD002,WH001,47,0,5,42,0
2025-07-11,PROD003,WH002,91,0,12,79,0
2025-07-11,PROD004,WH002,74,0,18,56,0
2025-07-11,PROD005,WH003,62,151,23,190,0
2025-07-11,PROD006,WH003,24,67,10,81,0
2025-07-11,PROD007,WH003,128,0,20,108,0
2025-07-11,PROD008,WH003,95,0,174,0,79
2025-07-11,PROD009,WH004,320,0,33,287,0
2025-07-11,PROD010,WH001,141,0,40,101,0
2025-07-11,PROD011,WH001,536,0,79,457,0
2025-07-11,PROD012,WH001,96,0,18,78,0
2025-07-11,PROD013,WH004,533,0,100,433,0
2025-07-11,PROD014,WH004,395,0,97,298,0
2025-07-11,PROD015,WH004,298,0,57,241,0
2025-07-11,PROD016,WH004,65,0,10,55,0
2025-07-11,PROD017,WH003,330,0,51,279,0
2025-07-11,PROD018,WH003,148,0,30,118,0
2025-07-11,PROD019,WH001,23,60,8,75,0
2025-07-11,PROD020,WH001,82,0,12,70,0
2025-07-12,PROD001,WH001,47,0,6,41,0
2025-07-12,PROD002,WH001,42,0,3,39,0
2025-07-12,PROD003,WH002,79,0,17,62,0
2025-07-12,PROD004,WH002,56,120,13,163,0
2025-07-12,PROD005,WH003,190,0,26,164,0
2025-07-12,PROD006,WH003,81,0,13,68,0
2025-07-12,PROD007,WH003,108,0,22,86,0
2025-07-12,PROD008,WH003,0,208,33,175,0
2025-07-12,PROD009,WH004,287,0,39,248,0
2025-07-12,PROD010,WH001,101,420,45,476,0
2025-07-12,PROD011,WH001,457,0,60,397,0
2025-07-12,PROD012,WH001,78,0,23,55,0
2025-07-12,PROD013,WH004,433,0,75,358,0
2025-07-12,PROD014,WH004,298,0,51,247,0
2025-07-12,PROD015,WH004,241,0,24,217,0
2025-07-12,PROD016,WH004,55,150,26,179,0
2025-07-12,PROD017,WH003,279,0,25,254,0
2025-07-12,PROD018,WH003,118,0,36,82,0
2025-07-12,PROD019,WH001,75,0,8,67,0
2025-07-12,PROD020,WH001,70,0,15,55,0
2025-07-13,PROD001,WH001,41,0,5,36,0
2025-07-13,PROD002,WH001,39,0,10,29,0
2025-07-13,PROD003,WH002,62,0,16,46,0
2025-07-13,PROD004,WH002,163,0,11,152,0
2025-07-13,PROD005,WH003,164,0,27,137,0
2025-07-13,PROD006,WH003,68,0,8,60,0
2025-07-13,PROD007,WH003,86,0,24,62,0
2025-07-13,PROD008,WH003,175,0,36,139,0
2025-07-13,PROD009,WH004,248,0,20,228,0
2025-07-13,PROD010,WH001,476,0,33,443,0
2025-07-13,PROD011,WH001,397,0,35,362,0
2025-07-13,PROD012,WH001,55,237,25,267,0
2025-07-13,PROD013,WH004,358,0,67,291,0
2025-07-13,PROD014,WH004,247,0,72,175,0
2025-07-13,PROD015,WH004,217,0,31,186,0
2025-07-13,PROD016,WH004,179,0,13,166,0
2025-07-13,PROD017,WH003,254,0,37,217,0
2025-07-13,PROD018,WH003,82,200,25,257,0
2025-07-13,PROD019,WH001,67,0,7,60,0
2025-07-13,PROD020,WH001,55,0,8,47,0
2025-07-14,PROD001,WH001,36,0,11,25,0
2025-07-14,PROD002,WH001,29,0,6,23,0
2025-07-14,PROD003,WH002,46,0,15,31,0
2025-07-14,PROD004,WH002,152,0,17,135,0
2025-07-14,PROD005,WH003,137,0,36,101,0
2025-07-14,PROD006,WH003,60,0,12,48,0
2025-07-14,PROD007,WH003,62,0,14,48,0
2025-07-14,PROD008,WH003,139,0,34,105,0
2025-07-14,PROD009,WH004,228,0,30,198,0
2025-07-14,PROD010,WH001,443,0,48,395,0
2025-07-14,PROD011,WH001,362,0,98,264,0
2025-07-14,PROD012,WH001,267,0,22,245,0
2025-07-14,PROD013,WH004,291,622,67,846,0
2025-07-14,PROD014,WH004,175,583,56,702,0
2025-07-14,PROD015,WH004,186,0,27,159,0
2025-07-14,PROD016,WH004,166,0,20,146,0
2025-07-14,PROD017,WH003,217,0,37,180,0
2025-07-14,PROD018,WH003,257,0,39,218,0
2025-07-14,PROD019,WH001,60,0,4,56,0
2025-07-14,PROD020,WH001,47,0,13,34,0
2025-07-15,PROD001,WH001,25,0,5,20,0
2025-07-15,PROD002,WH001,23,0,7,16,0
2025-07-15,PROD003,WH002,31,142,27,146,0
2025-07-15,PROD004,WH002,135,0,229,0,94
2025-07-15,PROD005,WH003,101,0,31,70,0
2025-07-15,PROD006,WH003,48,0,15,33,0
2025-07-15,PROD007,WH003,48,174,15,207,0
2025-07-15,PROD008,WH003,105,0,33,72,0
2025-07-15,PROD009,WH004,198,0,34,164,0
2025-07-15,PROD010,WH001,395,0,35,360,0
2025-07-15,PROD011,WH001,264,0,92,172,0
2025-07-15,PROD012,WH001,245,0,30,215,0
2025-07-15,PROD013,WH004,846,0,109,737,0
2025-07-15,PROD014,WH004,702,0,114,588,0
2025-07-15,PROD015,WH004,159,0,35,124,0
2025-07-15,PROD016,WH004,146,0,12,134,0
2025-07-15,PROD017,WH003,180,0,43,137,0
2025-07-15,PROD018,WH003,218,0,37,181,0
2025-07-15,PROD019,WH001,56,0,6,50,0
2025-07-15,PROD020,WH001,34,102,13,123,0
2025-07-16,PROD001,WH001,20,51,5,66,0
2025-07-16,PROD002,WH001,16,53,4,65,0
2025-07-16,PROD003,WH002,146,0,17,129,0
2025-07-16,PROD004,WH002,0,127,14,113,0
2025-07-16,PROD005,WH003,70,161,22,209,0
2025-07-16,PROD006,WH003,33,0,6,27,0
2025-07-16,PROD007,WH003,207,0,22,185,0
2025-07-16,PROD008,WH003,72,272,20,324,0
2025-07-16,PROD009,WH004,164,0,58,106,0
2025-07-16,PROD010,WH001,360,0,57,303,0
2025-07-16,PROD011,WH001,172,534,72,634,0
2025-07-16,PROD012,WH001,215,0,22,193,0
2025-07-16,PROD013,WH004,737,0,102,635,0
2025-07-16,PROD014,WH004,588,0,76,512,0
2025-07-16,PROD015,WH004,124,0,29,95,0
2025-07-16,PROD016,WH004,134,0,18,116,0
2025-07-16,PROD017,WH003,137,0,40,97,0
2025-07-16,PROD018,WH003,181,0,13,168,0
2025-07-16,PROD019,WH001,50,0,6,44,0
2025-07-16,PROD020,WH001,123,0,12,111,0
2025-07-17,PROD001,WH001,66,0,7,59,0
2025-07-17,PROD002,WH001,65,0,6,59,0
2025-07-17,PROD003,WH002,129,0,20,109,0
2025-07-17,PROD004,WH002,113,0,17,96,0
2025-07-17,PROD005,WH003,209,0,21,188,0
2025-07-17,PROD006,WH003,27,96,10,113,0
2025-07-17,PROD007,WH003,185,0,13,172,0
2025-07-17,PROD008,WH003,324,0,25,299,0
2025-07-17,PROD009,WH004,106,0,25,81,0
2025-07-17,PROD010,WH001,303,0,45,258,0
2025-07-17,PROD011,WH001,634,0,72,562,0
2025-07-17,PROD012,WH001,193,0,27,166,0
2025-07-17,PROD013,WH004,635,0,73,562,0
2025-07-17,PROD014,WH004,512,0,75,437,0
2025-07-17,PROD015,WH004,95,0,18,77,0
2025-07-17,PROD016,WH004,116,0,12,104,0
2025-07-17,PROD017,WH003,97,343,42,398,0
2025-07-17,PROD018,WH003,168,0,40,128,0
2025-07-17,PROD019,WH001,44,0,6,38,0
2025-07-17,PROD020,WH001,111,0,11,100,0
2025-07-18,PROD001,WH001,59,0,8,51,0
2025-07-18,PROD002,WH001,59,0,4,55,0
2025-07-18,PROD003,WH002,109,0,11,98,0
2025-07-18,PROD004,WH002,96,0,25,71,0
2025-07-18,PROD005,WH003,188,0,34,154,0
2025-07-18,PROD006,WH003,113,0,8,105,0
2025-07-18,PROD007,WH003,172,0,14,158,0
2025-07-18,PROD008,WH003,299,0,31,268,0
2025-07-18,PROD009,WH004,81,237,47,271,0
2025-07-18,PROD010,WH001,258,0,40,218,0
2025-07-18,PROD011,WH001,562,0,75,487,0
2025-07-18,PROD012,WH001,166,0,20,146,0
2025-07-18,PROD013,WH004,562,0,75,487,0
2025-07-18,PROD014,WH004,437,0,83,354,0
2025-07-18,PROD015,WH004,77,282,18,341,0
2025-07-18,PROD016,WH004,104,0,22,82,0
2025-07-18,PROD017,WH003,398,0,26,372,0
2025-07-18,PROD018,WH003,128,0,28,100,0
2025-07-18,PROD019,WH001,38,0,8,30,0
2025-07-18,PROD020,WH001,100,0,19,81,0
2025-07-19,PROD001,WH001,51,0,15,36,0
2025-07-19,PROD002,WH001,55,0,2,53,0
2025-07-19,PROD003,WH002,98,0,21,77,0
2025-07-19,PROD004,WH002,71,0,23,48,0
2025-07-19,PROD005,WH003,154,0,22,132,0
2025-07-19,PROD006,WH003,105,0,2,103,0
2025-07-19,PROD007,WH003,158,0,27,131,0
2025-07-19,PROD008,WH003,268,0,29,239,0
2025-07-19,PROD009,WH004,271,0,45,226,0
2025-07-19,PROD010,WH001,218,0,70,148,0
2025-07-19,PROD011,WH001,487,0,666,0,179
2025-07-19,PROD012,WH001,146,0,28,118,0
2025-07-19,PROD013,WH004,487,0,94,393,0
2025-07-19,PROD014,WH004,354,0,77,277,0
2025-07-19,PROD015,WH004,341,0,22,319,0
2025-07-19,PROD016,WH004,82,0,21,61,0
2025-07-19,PROD017,WH003,372,0,37,335,0
2025-07-19,PROD018,WH003,100,243,539,0,196
2025-07-19,PROD019,WH001,30,0,10,20,0
2025-07-19,PROD020,WH001,81,0,11,70,0
2025-07-20,PROD001,WH001,36,0,7,29,0
2025-07-20,PROD002,WH001,53,0,0,53,0
2025-07-20,PROD003,WH002,77,0,22,55,0
2025-07-20,PROD004,WH002,48,197,11,234,0
2025-07-20,PROD005,WH003,132,0,23,109,0
2025-07-20,PROD006,WH003,103,0,11,92,0
2025-07-20,PROD007,WH003,131,0,16,115,0
2025-07-20,PROD008,WH003,239,0,37,202,0
2025-07-20,PROD009,WH004,226,0,42,184,0
2025-07-20,PROD010,WH001,148,0,60,88,0
2025-07-20,PROD011,WH001,0,397,62,335,0
2025-07-20,PROD012,WH001,118,0,22,96,0
2025-07-20,PROD013,WH004,393,0,106,287,0
2025-07-20,PROD014,WH004,277,0,109,168,0
2025-07-20,PROD015,WH004,319,0,38,281,0
2025-07-20,PROD016,WH004,61,0,19,42,0
2025-07-20,PROD017,WH003,335,0,32,303,0
2025-07-20,PROD018,WH003,0,191,44,147,0
2025-07-20,PROD019,WH001,20,45,9,56,0
2025-07-20,PROD020,WH001,70,0,13,57,0
2025-07-21,PROD001,WH001,29,0,7,22,0
2025-07-21,PROD002,WH001,53,0,5,48,0
2025-07-21,PROD003,WH002,55,0,11,44,0
2025-07-21,PROD004,WH002,234,0,16,218,0
2025-07-21,PROD005,WH003,109,0,20,89,0
2025-07-21,PROD006,WH003,92,0,7,85,0
2025-07-21,PROD007,WH003,115,0,12,103,0
2025-07-21,PROD008,WH003,202,0,33,169,0
2025-07-21,PROD009,WH004,184,0,35,149,0
2025-07-21,PROD010,WH001,88,322,39,371,0
2025-07-21,PROD011,WH001,335,0,77,258,0
2025-07-21,PROD012,WH001,96,0,23,73,0
2025-07-21,PROD013,WH004,287,975,95,1167,0
2025-07-21,PROD014,WH004,168,655,82,741,0
2025-07-21,PROD015,WH004,281,0,21,260,0
2025-07-21,PROD016,WH004,42,181,30,193,0
2025-07-21,PROD017,WH003,303,0,59,244,0
2025-07-21,PROD018,WH003,147,0,40,107,0
2025-07-21,PROD019,WH001,56,0,7,49,0
2025-07-21,PROD020,WH001,57,0,11,46,0
2025-07-22,PROD001,WH001,22,64,6,80,0
2025-07-22,PROD002,WH001,48,0,6,42,0
2025-07-22,PROD003,WH002,44,131,25,150,0
2025-07-22,PROD004,WH002,218,0,32,186,0
2025-07-22,PROD005,WH003,89,0,37,52,0
2025-07-22,PROD006,WH003,85,0,6,79,0
2025-07-22,PROD007,WH003,103,0,21,82,0
2025-07-22,PROD008,WH003,169,0,50,119,0
2025-07-22,PROD009,WH004,149,0,32,117,0
2025-07-22,PROD010,WH001,371,0,49,322,0
2025-07-22,PROD011,WH001,258,0,89,169,0
2025-07-22,PROD012,WH001,73,129,313,0,111
2025-07-22,PROD013,WH004,1167,0,120,1047,0
2025-07-22,PROD014,WH004,741,0,57,684,0
2025-07-22,PROD015,WH004,260,0,19,241,0
2025-07-22,PROD016,WH004,193,0,16,177,0
2025-07-22,PROD017,WH003,244,0,49,195,0
2025-07-22,PROD018,WH003,107,0,44,63,0
2025-07-22,PROD019,WH001,49,0,8,41,0
2025-07-22,PROD020,WH001,46,0,16,30,0
2025-07-23,PROD001,WH001,80,0,11,69,0
2025-07-23,PROD002,WH001,42,0,6,36,0
2025-07-23,PROD003,WH002,150,0,13,137,0
2025-07-23,PROD004,WH002,186,0,16,170,0
2025-07-23,PROD005,WH003,52,128,24,156,0
2025-07-23,PROD006,WH003,79,0,10,69,0
2025-07-23,PROD007,WH003,82,0,21,61,0
2025-07-23,PROD008,WH003,119,0,27,92,0
2025-07-23,PROD009,WH004,117,0,28,89,0
2025-07-23,PROD010,WH001,322,0,53,269,0
2025-07-23,PROD011,WH001,169,596,51,714,0
2025-07-23,PROD012,WH001,0,214,21,193,0
2025-07-23,PROD013,WH004,1047,0,104,943,0
2025-07-23,PROD014,WH004,684,0,86,598,0
2025-07-23,PROD015,WH004,241,0,19,222,0
2025-07-23,PROD016,WH004,177,0,30,147,0
2025-07-23,PROD017,WH003,195,0,52,143,0
2025-07-23,PROD018,WH003,63,281,27,317,0
2025-07-23,PROD019,WH001,41,0,7,34,0
2025-07-23,PROD020,WH001,30,93,12,111,0
2025-07-24,PROD001,WH001,69,0,9,60,0
2025-07-24,PROD002,WH001,36,0,6,30,0
2025-07-24,PROD003,WH002,137,0,12,125,0
2025-07-24,PROD004,WH002,170,0,22,148,0
2025-07-24,PROD005,WH003,156,0,20,136,0
2025-07-24,PROD006,WH003,69,0,7,62,0
2025-07-24,PROD007,WH003,61,0,21,40,0
2025-07-24,PROD008,WH003,92,0,34,58,0
2025-07-24,PROD009,WH004,89,275,28,336,0
2025-07-24,PROD010,WH001,269,0,41,228,0
2025-07-24,PROD011,WH001,714,0,48,666,0
2025-07-24,PROD012,WH001,193,0,26,167,0
2025-07-24,PROD013,WH004,943,0,96,847,0
2025-07-24,PROD014,WH004,598,0,55,543,0
2025-07-24,PROD015,WH004,222,0,25,197,0
2025-07-24,PROD016,WH004,147,0,14,133,0
2025-07-24,PROD017,WH003,143,0,39,104,0
2025-07-24,PROD018,WH003,317,0,32,285,0
2025-07-24,PROD019,WH001,34,0,8,26,0
2025-07-24,PROD020,WH001,111,0,9,102,0
2025-07-25,PROD001,WH001,60,0,7,53,0
2025-07-25,PROD002,WH001,30,0,6,24,0
2025-07-25,PROD003,WH002,125,0,15,110,0
2025-07-25,PROD004,WH002,148,0,19,129,0
2025-07-25,PROD005,WH003,136,0,23,113,0
2025-07-25,PROD006,WH003,62,0,11,51,0
2025-07-25,PROD007,WH003,40,90,21,109,0
2025-07-25,PROD008,WH003,58,198,26,230,0
2025-07-25,PROD009,WH004,336,0,27,309,0
2025-07-25,PROD010,WH001,228,0,68,160,0
2025-07-25,PROD011,WH001,666,0,84,582,0
2025-07-25,PROD012,WH001,167,0,19,148,0
2025-07-25,PROD013,WH004,847,0,105,742,0
2025-07-25,PROD014,WH004,543,0,106,437,0
2025-07-25,PROD015,WH004,197,0,15,182,0
2025-07-25,PROD016,WH004,133,0,13,120,0
2025-07-25,PROD017,WH003,104,260,49,315,0
2025-07-25,PROD018,WH003,285,0,23,262,0
2025-07-25,PROD019,WH001,26,0,7,19,0
2025-07-25,PROD020,WH001,102,0,12,90,0
2025-07-26,PROD001,WH001,53,0,9,44,0
2025-07-26,PROD002,WH001,24,0,1,23,0
2025-07-26,PROD003,WH002,110,0,14,96,0
2025-07-26,PROD004,WH002,129,0,12,117,0
2025-07-26,PROD005,WH003,113,0,22,91,0
2025-07-26,PROD006,WH003,51,0,10,41,0
2025-07-26,PROD007,WH003,109,0,19,90,0
2025-07-26,PROD008,WH003,230,0,34,196,0
2025-07-26,PROD009,WH004,309,0,29,280,0
2025-07-26,PROD010,WH001,160,0,223,0,63
2025-07-26,PROD011,WH001,582,0,74,508,0
2025-07-26,PROD012,WH001,148,0,22,126,0
2025-07-26,PROD013,WH004,742,0,131,611,0
2025-07-26,PROD014,WH004,437,0,100,337,0
2025-07-26,PROD015,WH004,182,0,49,133,0
2025-07-26,PROD016,WH004,120,0,19,101,0
2025-07-26,PROD017,WH003,315,0,35,280,0
2025-07-26,PROD018,WH003,262,0,46,216,0
2025-07-26,PROD019,WH001,19,58,8,69,0
2025-07-26,PROD020,WH001,90,0,12,78,0
2025-07-27,PROD001,WH001,44,0,1,43,0
2025-07-27,PROD002,WH001,23,0,5,18,0
2025-07-27,PROD003,WH002,96,0,15,81,0
2025-07-27,PROD004,WH002,117,0,12,105,0
2025-07-27,PROD005,WH003,91,0,20,71,0
2025-07-27,PROD006,WH003,41,0,6,35,0
2025-07-27,PROD007,WH003,90,0,18,72,0
